id,pubId,Equation,reactionEnergy,surfaceComposition,ads_1,ads_2,ads_3,sites_1,sites_2,sites_3,MetalA,RatioA,MetalB,RatioB
363513.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-4.686535825375927,Ti3Ni,C,O,0,hollow,hollow,0,Ti,3,Ni,1
383219.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-1.087786906856877,Co3Pt,C,H,S,hollow,hollow,hollow,Co,3,Pt,1
376084.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.149322007718354,HfTi,H,N,0,hollow,hollow,0,Hf,1,Ti,1
393018.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,0.4916599095046194,Zn3Ti,C,H,S,hollow,hollow,hollow,Zn,3,Ti,1
362759.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-6.198883042929424,W3Pb,C,H,S,hollow,hollow,hollow,W,3,Pb,1
382176.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-4.180457283620115,Cr,H,N,0,hollow,hollow,0,Cr,1,0,0
424994.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,4.137722622070555,Fe3Cd,C,H,O,hollow,hollow,hollow,Fe,3,Cd,1
391140.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,1.1487179573533697,Au3Tc,C,H,0,hollow,hollow,0,Au,3,Tc,1
415389.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-6.108686421111884,Ta3Tc,H,S,0,hollow,hollow,0,Ta,3,Tc,1
386225.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-5.050436519455275,Tc3Ti,C,H,O,hollow,hollow,hollow,Tc,3,Ti,1
417703.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-17.26848216286635,V3Pd,H,O,S,hollow,hollow,hollow,V,3,Pd,1
425719.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,0.4586256979495147,Pd3Tl,C,H,S,hollow,hollow,hollow,Pd,3,Tl,1
361587.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-1.4774229028180912,Bi3W,C,H,0,bridge-tilt,bridge-tilt,0,Bi,3,W,1
384580.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-5.3917603354024095,V3Cr,C,H,N,hollow,hollow,hollow,V,3,Cr,1
369650.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-5.577198025405835,CrTa,C,H,0,bridge,hollow,0,Cr,1,Ta,1
399994.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,7.5564436093005725,Sn3Rh,C,H,N,top,top,top,Sn,3,Rh,1
410492.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-19.63830076715567,Sc3Ti,H,O,S,hollow,hollow,hollow,Sc,3,Ti,1
419935.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-8.821093354961931,W3Os,O,S,0,hollow,hollow,0,W,3,Os,1
362074.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,8.22540214750336,Bi3Au,C,H,0,hollow,hollow-tilt,0,Bi,3,Au,1
413758.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-8.78181576319912,CuHf,N,O,0,4fold,bridge,0,Cu,1,Hf,1
361977.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,2.0941180326896074,Bi3Ru,C,H,O,top-tilt,top,hollow-tilt,Bi,3,Ru,1
383180.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-2.0893673336697702,Co3Fe,H,O,0,hollow,hollow,0,Co,3,Fe,1
393603.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,4.169264017320984,Zn3Cd,C,H,O,hollow,bridge,hollow,Zn,3,Cd,1
379906.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-9.923368691250516,Cu3W,N,O,0,hollow,top,0,Cu,3,W,1
389317.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.062130632423816,Fe3Nb,C,H,0,hollow,hollow,0,Fe,3,Nb,1
398307.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,1.3822557137179388,Tl3Hg,H,N,0,hollow,hollow,0,Tl,3,Hg,1
363050.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-6.869775085931565,Ti3Hf,C,H,S,hollow,hollow,hollow,Ti,3,Hf,1
367675.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.1010923212721764,PdRu,C,O,0,hollow,hollow,0,Pd,1,Ru,1
380161.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-1.4057851253740523,Sn3Al,H,N,0,bridge-tilt,hollow,0,Sn,3,Al,1
412097.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-14.698586552638744,Zr3Tc,N,O,0,hollow,hollow,0,Zr,3,Tc,1
365282.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-3.5095510910927032,CuNb,C,H,O,hollow,hollow,bridge,Cu,1,Nb,1
364847.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-8.540380718904316,CdY,N,O,0,4fold,bridge,0,Cd,1,Y,1
410987.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-4.75001549403737,RhSc,C,H,O,bridge,hollow,hollow,Rh,1,Sc,1
385395.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-4.5181515098717,W3Ta,C,O,0,hollow,hollow,0,W,3,Ta,1
417095.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-3.9015049520727416,Nb3Ga,C,O,0,hollow,hollow,0,Nb,3,Ga,1
425864.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,5.537527773460511,Au3Cd,C,H,S,hollow,hollow,hollow,Au,3,Cd,1
382944.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-9.83436814570814,Hf3Cr,N,O,0,hollow,hollow,0,Hf,3,Cr,1
382438.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,5.522944784854644,Zn,C,H,O,hollow,hollow,hollow,Zn,1,0,0
385729.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-15.359134868771434,Re3La,H,O,S,top-tilt,hollow,hollow,Re,3,La,1
361985.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,0.1604542377762641,Bi3Ru,C,H,0,top-tilt,top,0,Bi,3,Ru,1
390305.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-2.54741152408252,Pd3Ti,H,N,0,hollow,hollow,0,Pd,3,Ti,1
370155.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-1.2106823603975272,NbSn,C,H,N,hollow,top-tilt,hollow,Nb,1,Sn,1
417817.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.224419179218842,V3Cu,C,H,0,hollow,hollow,0,V,3,Cu,1
415782.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-7.513712076950128,Ta3Pd,C,H,S,hollow,hollow,hollow,Ta,3,Pd,1
396491.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,7.694519886117291,Ga3Zn,C,H,S,hollow,bridge,hollow,Ga,3,Zn,1
392682.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-5.651814225160706,Cd3Al,H,O,S,top,hollow,hollow,Cd,3,Al,1
390005.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,2.317675606269404,Pt3Rh,C,O,0,hollow,hollow,0,Pt,3,Rh,1
369005.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-9.863553987861678,AuSc,O,S,0,bridge,hollow,0,Au,1,Sc,1
419391.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-5.595100122292479,Mo3Cd,C,H,O,hollow,hollow,hollow,Mo,3,Cd,1
371298.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-7.703933527801837,CrZr,C,H,O,bridge,hollow,hollow,Cr,1,Zr,1
390319.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,3.2322144348887605,Pd3Ti,C,H,0,hollow,hollow,0,Pd,3,Ti,1
386243.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-8.34674233445753,Tc3Ta,O,S,0,hollow,hollow,0,Tc,3,Ta,1
393343.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-0.9680848457137472,Zn3Rh,N,O,0,hollow,hollow,0,Zn,3,Rh,1
391379.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,5.703573270498623,Ag3Y,C,H,0,hollow,hollow,0,Ag,3,Y,1
381536.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-3.610198516311357,Rh3Os,N,O,0,hollow,hollow,0,Rh,3,Os,1
393919.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-2.2538563395461324,Cd3Nb,C,H,S,hollow-tilt,hollow,hollow-tilt,Cd,3,Nb,1
408395.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-7.061931538748127,Y3Cd,C,H,S,hollow,hollow,hollow,Y,3,Cd,1
380127.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,4.399711512531553,Ga3Cu,C,H,S,hollow,top,hollow,Ga,3,Cu,1
372445.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,5.497509351607391,AgTl,C,H,N,hollow,bridge,hollow,Ag,1,Tl,1
370483.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-9.42442647104167,LaPt,N,O,0,hollow,bridge,0,La,1,Pt,1
381163.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-0.171270218764505,Ga3In,H,N,0,bridge,hollow,0,Ga,3,In,1
416771.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-5.824753726026756,Nb3Mn,C,O,0,hollow,hollow,0,Nb,3,Mn,1
400353.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-0.4689936430677335,Sn3Cd,H,O,S,bridge,hollow,bridge,Sn,3,Cd,1
420131.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-6.330315795675517,W3Pt,H,N,0,hollow,hollow,0,W,3,Pt,1
415809.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-4.111202270941135,Ta3Au,C,H,0,hollow,hollow,0,Ta,3,Au,1
383259.0,MamunHighT2019,CH2* + * -> CH* + H*,-0.3901459373009857,Co3Au,H,CH,CH2,hollow,hollow,hollow,Co,3,Au,1
426725.0,MamunHighT2019,CO(g) + 2* -> C* + O*,2.535548585130869,Cd3Ga,C,O,0,hollow,hollow,0,Cd,3,Ga,1
416226.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-12.72679484673995,Ta3Tl,N,O,0,hollow,hollow,0,Ta,3,Tl,1
393105.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-0.8751576981052267,Zn3V,C,H,S,hollow,hollow,hollow,Zn,3,V,1
387617.0,MamunHighT2019,CH* + * -> C* + H*,0.5990446019059164,Pd3Ni,C,H,CH,hollow,hollow,hollow,Pd,3,Ni,1
388078.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-0.9961358367112324,Rh3Ni,C,H,N,hollow,hollow,hollow,Rh,3,Ni,1
424199.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-0.4976522643997896,Rh3In,C,H,0,hollow,hollow,0,Rh,3,In,1
400376.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,11.360261462788344,Sn3Hg,C,H,0,hollow,top,0,Sn,3,Hg,1
361298.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,1.1653281942544709,Bi,H,O,S,hollow,hollow,hollow,Bi,1,0,0
364021.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-6.094482486862262,AgAl,O,S,0,bridge,hollow,0,Ag,1,Al,1
365139.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-0.5524947678449053,ReRh,C,H,0,hollow,hollow,0,Re,1,Rh,1
397054.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,0.3676381772999093,In3V,C,H,N,hollow,top,hollow-tilt,In,3,V,1
394982.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-0.9807604523396094,Hg3Co,N,O,0,hollow,top,0,Hg,3,Co,1
361277.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-1.2373589041726518,GaRh,H,O,S,top,hollow,hollow,Ga,1,Rh,1
384217.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-8.207098818763484,Nb3La,C,S,0,hollow,hollow,0,Nb,3,La,1
372959.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-12.56195957586374,HfZr,O,S,0,hollow,hollow,0,Hf,1,Zr,1
361335.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-0.2518967327362134,BiTl,N,O,0,hollow,hollow,0,Bi,1,Tl,1
389033.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-3.775790263551471,Co3Rh,O,S,0,hollow,hollow,0,Co,3,Rh,1
394910.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-4.188688727359477,Hg3Os,H,O,S,top,top,top,Hg,3,Os,1
411403.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-5.1779787242754765,Sc3Hg,C,O,0,hollow,hollow,0,Sc,3,Hg,1
416148.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-4.828395300097668,Ta3Ga,C,H,N,hollow,hollow,hollow,Ta,3,Ga,1
412153.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.672983059418641,Zr3Os,C,H,0,hollow,hollow,0,Zr,3,Os,1
413241.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-8.58238230600864,Hf3Tc,C,H,O,hollow,hollow,hollow,Hf,3,Tc,1
380262.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,6.995930599246208,In3Cd,C,H,0,hollow,hollow,0,In,3,Cd,1
398970.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,2.276215253283965,Pb3Rh,H,N,0,top,hollow-tilt,0,Pb,3,Rh,1
375911.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,7.911309443564392,CdTl,C,H,0,hollow,bridge-tilt,0,Cd,1,Tl,1
362335.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-7.051556926478327,Sc3Cr,H,N,0,hollow,hollow,0,Sc,3,Cr,1
426239.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,0.3462043144744484,Cu3Ga,C,S,0,hollow,hollow,0,Cu,3,Ga,1
373855.0,MamunHighT2019,SH* + * -> H* + S*,-0.4503119397013506,Au3Ru,H,S,SH,hollow,hollow,top,Au,3,Ru,1
397759.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-0.8460338977685069,In3Al,C,S,0,hollow,hollow,0,In,3,Al,1
367183.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-2.905412381534916,MnRe,C,O,0,hollow,hollow,0,Mn,1,Re,1
386876.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-4.489512616523143,Ru3Ti,C,H,O,hollow,hollow,hollow,Ru,3,Ti,1
376982.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,2.507183574837086,CuPt,C,H,O,hollow,bridge,hollow,Cu,1,Pt,1
387321.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-0.8099996308130244,Ir3Ta,H,N,0,hollow,hollow,0,Ir,3,Ta,1
390449.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,0.2017001650332304,Pd3Cr,C,H,O,hollow,hollow,top,Pd,3,Cr,1
394616.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-7.16029865045698,Hg3Hf,O,S,0,hollow-tilt,hollow-tilt,0,Hg,3,Hf,1
383815.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-8.889384948558586,Ti3La,C,S,0,hollow,hollow,0,Ti,3,La,1
425676.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,2.3771911206055165,Pd3In,C,H,N,hollow,hollow,hollow,Pd,3,In,1
389525.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-6.37129858880985,Mn3Os,N,O,0,hollow,hollow,0,Mn,3,Os,1
363722.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-6.820656905622172,NbTc,C,H,O,bridge,hollow,hollow,Nb,1,Tc,1
420161.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-6.524530653241186,W3Pt,C,H,S,hollow,hollow,hollow,W,3,Pt,1
384483.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.521430449725813,V3Ti,C,O,0,hollow,hollow,0,V,3,Ti,1
419145.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-6.917700183406851,Mo3Pt,N,O,0,hollow,hollow,0,Mo,3,Pt,1
420291.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-6.493004360135842,W3Cu,C,H,O,hollow,hollow,hollow,W,3,Cu,1
409178.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-10.89532163490844,La3Ag,N,O,0,hollow,hollow,0,La,3,Ag,1
389562.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-0.8674144260035064,Pt3Y,C,H,O,hollow,bridge,hollow,Pt,3,Y,1
382556.0,MamunHighT2019,OH* + * -> H* + O*,-1.0363682761017117,Tc,H,O,OH,hollow,hollow,hollow,Tc,1,0,0
398285.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,6.039495626968346,Tl3Zn,C,O,0,hollow,hollow,0,Tl,3,Zn,1
426277.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,3.705752107201647,Cu3In,C,H,N,hollow,hollow,hollow,Cu,3,In,1
388555.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-3.35269079606428,Ni3Ir,O,S,0,hollow,hollow,0,Ni,3,Ir,1
390667.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,2.1718670791175327,Pd3Co,C,H,0,hollow,hollow,0,Pd,3,Co,1
371115.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-0.2930998024999098,AlIr,C,H,O,hollow,top-tilt,hollow,Al,1,Ir,1
383569.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-19.86618263716082,Sc3La,H,O,S,hollow,hollow,hollow,Sc,3,La,1
398778.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,0.4889586354853463,Pb3W,C,H,0,bridge-tilt,top,0,Pb,3,W,1
414979.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-7.466063039053211,Ti3Al,C,H,O,hollow,hollow,hollow,Ti,3,Al,1
375611.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,3.25016564917496,AuZn,H,O,S,bridge,hollow,hollow,Au,1,Zn,1
371128.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-0.6537842461465289,CuMo,C,H,0,hollow,hollow,0,Cu,1,Mo,1
415677.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-11.56662402607003,Ta3Mn,H,O,0,hollow,hollow,0,Ta,3,Mn,1
362825.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-5.25101761597216,Al3Re,N,O,0,hollow,hollow,0,Al,3,Re,1
412347.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-8.720393003232175,Zr3Fe,C,H,O,hollow,hollow,hollow,Zr,3,Fe,1
386747.0,MamunHighT2019,CH* + * -> C* + H*,0.5295966603953275,Co3Ni,C,H,CH,hollow,hollow,hollow,Co,3,Ni,1
378216.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-2.642669191109576,MnY,C,H,0,bridge,hollow,0,Mn,1,Y,1
388091.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-4.803960973984431,Rh3Ni,H,O,S,hollow,hollow,hollow,Rh,3,Ni,1
385717.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-3.405747552480648,Re3La,H,O,0,top-tilt,hollow,0,Re,3,La,1
421378.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-5.71116293364355,Re3In,C,H,S,hollow,hollow,hollow,Re,3,In,1
374839.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.0082480319853175,NiOs,H,O,0,hollow,hollow,0,Ni,1,Os,1
416592.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-5.122545870210502,NbOs,C,H,S,hollow,hollow,hollow,Nb,1,Os,1
413278.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-5.4585920384057545,Hf3Os,C,H,0,hollow,hollow,0,Hf,3,Os,1
367955.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,1.0638184398576414,CoPd,C,O,0,hollow,hollow,0,Co,1,Pd,1
384390.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-16.17853412775912,V3La,H,O,S,hollow,bridge,hollow,V,3,La,1
381198.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,0.1395998415729309,Ir3Al,C,H,0,hollow,hollow,0,Ir,3,Al,1
395481.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-1.1568000105597775,Al3Mo,H,S,0,top,hollow,0,Al,3,Mo,1
360750.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,4.615183495282338,BiSn,H,N,0,hollow,hollow,0,Bi,1,Sn,1
388223.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-3.918056684711587,Ni3Sc,H,S,0,hollow,hollow,0,Ni,3,Sc,1
380013.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-2.599894528424784,Cu3Zr,C,H,O,hollow,hollow,hollow,Cu,3,Zr,1
383864.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.610034253031699,Ti3Zr,C,O,0,hollow,hollow,0,Ti,3,Zr,1
415844.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.473300722829663,Ta3Ag,C,O,0,hollow,hollow,0,Ta,3,Ag,1
387983.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-3.913712115016097,Rh3Tc,N,O,0,hollow,hollow,0,Rh,3,Tc,1
387701.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-2.559012281294031,Rh3Sc,C,H,N,hollow,bridge,hollow,Rh,3,Sc,1
370112.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-3.5373069740020355,OsZr,C,H,N,bridge,hollow-tilt,4fold,Os,1,Zr,1
385955.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-2.8234428495721886,Re3Cr,C,O,0,hollow,hollow,0,Re,3,Cr,1
375921.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,5.211801113887134,CdTl,H,N,0,bridge-tilt,4fold,0,Cd,1,Tl,1
362816.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.347858577208058,Zr3Ga,H,S,0,hollow,hollow,0,Zr,3,Ga,1
393490.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,4.381320698951072,Zn3Pd,C,H,S,hollow,hollow,hollow,Zn,3,Pd,1
391496.0,MamunHighT2019,CH* + * -> C* + H*,2.2351734114054125,Ga3Ni,C,H,CH,hollow,top,hollow,Ga,3,Ni,1
362173.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-8.339196618228357,Zr3Zn,C,H,S,hollow,hollow,hollow,Zr,3,Zn,1
414850.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-7.59203950103074,Ti3Zn,C,O,0,hollow,hollow,0,Ti,3,Zn,1
381520.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-2.4144742537147863,Tc3Fe,H,N,0,hollow,hollow,0,Tc,3,Fe,1
378804.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-1.758783305825261,LaNi,H,N,0,hollow-tilt,4fold,0,La,1,Ni,1
424852.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-3.991897632056066,Co3In,C,S,0,hollow,hollow,0,Co,3,In,1
393751.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-6.136986396403927,Cd3Hf,N,O,0,hollow,hollow-tilt,0,Cd,3,Hf,1
392509.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,1.350470368277911,Cu3Mn,C,H,O,hollow,hollow,hollow,Cu,3,Mn,1
362600.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,1.0478156971443011,Sn3Cr,C,H,S,hollow,top,top-tilt,Sn,3,Cr,1
385370.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-9.27414003869967,W3Hf,N,O,0,hollow,hollow,0,W,3,Hf,1
422091.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-4.760272144550527,Tc3Zn,C,H,O,hollow,hollow,hollow,Tc,3,Zn,1
369342.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-6.578386472010607,LaTc,N,O,0,bridge,hollow,0,La,1,Tc,1
421101.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-6.341340351580129,Re3Ag,C,H,O,hollow,hollow,hollow,Re,3,Ag,1
364589.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-2.305576200538326,FeTc,C,H,O,hollow,hollow,hollow,Fe,1,Tc,1
395608.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.457014647874189,Al3Fe,C,O,0,hollow,hollow,0,Al,3,Fe,1
373795.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.676969799383471,IrW,H,N,0,hollow,hollow,0,Ir,1,W,1
395868.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,3.899490221612382,Ga3La,C,H,O,hollow,bridge,hollow,Ga,3,La,1
388415.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-3.0283564069158047,Ni3V,H,S,0,hollow,hollow,0,Ni,3,V,1
378295.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-3.003783438829487,PtV,C,O,0,hollow,hollow,0,Pt,1,V,1
379482.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-0.6378371508782266,Rh3Cd,H,O,0,hollow,hollow,0,Rh,3,Cd,1
379460.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-10.026868957951592,Ag3Os,H,O,S,hollow-tilt,top,hollow-tilt,Ag,3,Os,1
384294.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-6.922489387171765,Nb3Hf,H,N,0,hollow,hollow,0,Nb,3,Hf,1
382166.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,-2.536640033641447,Cr,C,H,0,hollow,hollow,0,Cr,1,0,0
384186.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-8.605008844139093,Nb3Y,C,H,O,hollow,bridge,hollow,Nb,3,Y,1
